tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_buffers_pending_l1d_pend_miss_fb_full,perf_buffers_pending_l1d_pend_miss_pending,perf_buffers_pending_l1d_pend_miss_pending_cycles,perf_buffers_store_cycles,perf_buffers_store_instructions,perf_buffers_store_offcore_requests_buffer_sq_full,perf_buffers_store_offcore_requests_outstanding_cycles_with_data_rd,perf_buffers_store_offcore_requests_outstanding_demand_data_rd_ge_6,perf_buffers_store_resource_stalls_sb,perf_execution_uops_cycles,perf_execution_uops_instructions,perf_execution_uops_resource_stalls_any,perf_execution_uops_uops_executed_thread,perf_execution_uops_uops_issued_any,perf_execution_uops_uops_retired_retire_slots,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_frontend_cycles,perf_frontend_idq_uops_not_delivered_core,perf_frontend_idq_uops_not_delivered_cycles_0_uops_deliv_core,perf_frontend_idq_uops_not_delivered_cycles_le_1_uop_deliv_core,perf_frontend_instructions,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_summary
379-lib1-t16-k1024-r2c4-u--b64,ok,ok,1,16,1024,2,4,-,64,17155856,17197453,59.544,32768000000,9109534784,20894966725,1291851931,1856027,139543685,451111,9144610752,21022901968,56600316,5841438479,2097057227,10130334810,22395779620,75810643,6427945654,5368503,1065095659,9424845580,21260508379,2690241054,23726071314,21852278547,21791553227,9097057780,20912877257,9100468685,9100701492,10446757008,1192042299,144236197,273650217,22789546727,1856027,1291851931,451111,139543685,9109534784,20894966725,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
380-lib1-t16-k1024-r2c4-u--b128,ok,ok,1,16,1024,2,4,-,128,16862670,17129113,59.781,32768000000,9020370456,18988856603,1196125347,1888904,148451652,522031,9181542066,19277416144,39303859,6190273198,2227064806,10695988605,21327232837,78343346,6853181956,5093548,1467218425,10719057453,21402496345,3003910707,24190849281,22426713308,22219734054,10477750442,21066161070,10487877381,10488208674,10641040838,1309372907,158008026,293854585,21284438687,1888904,1196125347,522031,148451652,9020370456,18988856603,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
381-lib1-t16-k1024-r4c2-u--b16,ok,ok,1,16,1024,4,2,-,16,18876957,19873162,51.527,32768000000,10321351686,28706553052,1993708606,2016583,120999704,491213,10902248823,29457068463,34409152,3972506068,1585778611,10757679006,29246386494,29526981,1667928760,2604277,27728359,10951798866,29472409049,1540769600,32781914829,30641247425,30668665873,9828893292,27997177425,9831417359,9831899925,11531795830,1347424576,167627351,305206181,30356202442,2016583,1993708606,491213,120999704,10321351686,28706553052,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
382-lib1-t16-k1024-r4c2-u--b32,ok,ok,1,16,1024,4,2,-,32,20088404,20201688,50.689,32768000000,10903873744,27650622297,1246244342,2083809,133376616,562641,10671657561,27401203959,82206654,4686657876,1853661528,11520622809,28507663547,53186643,5891942570,4128355,595387417,10785458006,27415758567,2380942303,30148515356,28399331372,28358186020,12427737829,29814442270,12436733080,12436875408,12234317949,1407475089,175619320,324135518,29519441624,2083809,1246244342,562641,133376616,10903873744,27650622297,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
383-lib1-t16-k1024-r4c2-u--b64,ok,ok,1,16,1024,4,2,-,64,18136249,34195418,29.946,32768000000,11367687601,24173036487,2071147981,2265118,138424500,522739,10379407069,22970061479,34922865,5264648500,2028240700,9760873528,21933043904,57764642,6990746413,3465884,905144926,9747194456,22047722619,2868730941,24050471109,22561432349,22478317257,9769382090,22092936907,9772155333,9772391222,11322047948,1378569914,174890889,322000157,24266607929,2265118,2071147981,522739,138424500,11367687601,24173036487,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
384-lib1-t16-k1024-r4c2-u--b128,ok,ok,1,16,1024,4,2,-,128,17239938,17616043,58.129,32768000000,9335520150,19585392575,1305966416,1910943,140804265,488417,9968492628,20594521936,34166191,5985793239,2193497205,10052592002,20653517332,59773649,6930183264,3324776,1336372375,9265164998,19570582464,3047174622,21674175046,20112967508,20037584868,9597807266,20059133547,9600815768,9601335477,9936541170,1091733367,139942045,247311109,20479265263,1910943,1305966416,488417,140804265,9335520150,19585392575,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
385-lib1-t32-k256-r1c1-u--b16,ok,ok,1,32,256,1,1,-,16,35160593,35172246,29.114,32768000000,19074307981,49123484479,4017115218,24684568,122531591,720241,18829698109,48521260080,11290812,4316097511,3926295226,19027333726,49138089253,6739051,1872112203,408965,20704662,19115998215,48873275550,3484831034,62226443386,50021267130,49448735647,18047541614,47569276101,18049167625,18049734265,19188115219,2427284323,272570321,467512965,48881236085,24684568,4017115218,720241,122531591,19074307981,49123484479,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
386-lib1-t32-k256-r1c1-u--b32,ok,ok,1,32,256,1,1,-,32,36332435,37760351,27.118,32768000000,20258381147,47373414039,3280314494,2458589,180692809,656744,19835537989,46858566654,11968060,4334561700,3750339023,20298643137,47438036108,8006295,2993820091,528152,21385250,20202731841,46967573854,5078809381,61016030224,48417452950,48350447491,19734657218,46639576655,19738674095,19740106720,19830111836,1775905335,215056763,406658829,46655126962,2458589,3280314494,656744,180692809,20258381147,47373414039,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
387-lib1-t32-k256-r1c1-u--b64,ok,ok,1,32,256,1,1,-,64,19252926,22976194,44.568,32768000000,11278066729,22350725462,1557926810,1770942,350290693,632044,12438778619,23954838981,31712838,8240468796,3480855228,11030736311,21820371845,294446455,3881906068,205104117,18434499,11228282159,22271806496,3362786830,26382888732,24628046220,24543413252,11440418943,22989340175,11447837786,11447942064,11155357176,1184621678,142318793,264810570,22581359339,1770942,1557926810,632044,350290693,11278066729,22350725462,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
388-lib1-t32-k256-r1c1-u--b128,ok,ok,1,32,256,1,1,-,128,17496370,22557611,45.395,32768000000,13088095844,24190838943,2533409460,2520412,257799182,679436,12549903383,23726910325,105169712,8554233251,2856066490,11581535313,22462758349,83806837,4270013087,77481967,19428528,11256387565,21996024654,2802400542,26508343497,24669491210,24651719709,10487849467,20966191107,10490172520,10490404291,11600659876,1630411733,194110024,355514139,22507367707,2520412,2533409460,679436,257799182,13088095844,24190838943,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
389-lib1-t32-k256-r2c2-u--b16,ok,ok,1,32,256,2,2,-,16,20933166,34145945,29.989,32768000000,13061518195,33584917503,2854848264,1939405,98402339,652551,12588983841,33022732279,10143304,2998838539,1682443871,13432814224,34109768606,12644138,1604962707,763384,18656115,11645827333,31670916111,1707854486,34870554901,33033289225,32941085483,11414681261,31382251828,11416245676,11416569357,11381997094,1098258022,121221893,219585432,31236444468,1939405,2854848264,652551,98402339,13061518195,33584917503,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
390-lib1-t32-k256-r2c2-u--b32,ok,ok,1,32,256,2,2,-,32,22284446,22310692,45.897,32768000000,12375346343,29649096672,1529501012,3281318,185454844,729619,12435269550,29792804213,19909979,3358339008,1588753360,12119315427,29400335629,40608636,1169155865,13906827,36065110,13811381664,31687107718,2869468232,35591344531,33469009114,33297464724,12742968198,30309559930,12752247056,12752392840,12491447781,1282453304,150733631,273297209,29945751527,3281318,1529501012,729619,185454844,12375346343,29649096672,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
391-lib1-t32-k256-r2c2-u--b64,ok,ok,1,32,256,2,2,-,64,17948577,19445911,52.659,32768000000,10245124627,23030549206,1526923267,1439778,115166774,645314,10455653277,23446182228,26654223,4148952516,1933105041,10247091667,23097983828,67715483,3906211553,17343949,390583001,10300283431,23088747587,2655806792,26006154254,24185363413,24202631547,9778543380,22483578965,9780520384,9780650769,10008081556,934529798,119887868,216199374,22817638286,1439778,1526923267,645314,115166774,10245124627,23030549206,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
392-lib1-t32-k256-r2c2-u--b128,ok,ok,1,32,256,2,2,-,128,16125973,16653081,61.490,32768000000,8970716043,20692971673,1405382609,1331239,98803084,574063,8838794332,20639257511,22393115,4385861024,2091161806,9139685150,21031189735,64882487,4124897075,14838993,513011508,9277269312,21156031744,2290791761,23665665361,21944068000,21927227924,10568726657,23044262018,10571473763,10571788834,10054801128,1199429915,152388606,286496320,22367907658,1331239,1405382609,574063,98803084,8970716043,20692971673,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
393-lib1-t32-k256-r2c4-u--b16,ok,ok,1,32,256,2,4,-,16,19810736,20058048,51.052,32768000000,11351430061,29068862067,1622992753,1416502,207587787,657868,11192980149,29077421961,15785302,3626289050,1561534060,10681708383,28330214329,29076846,1313106008,5458789,38611718,10832535215,28537642391,1797184114,32457778077,30057227997,30027558816,11252690333,29183771955,11259608269,11260101180,13407053271,1993624586,241756783,452461673,32208799294,1416502,1622992753,657868,207587787,11351430061,29068862067,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
394-lib1-t32-k256-r2c4-u--b32,ok,ok,1,32,256,2,4,-,32,20872562,21106196,48.517,32768000000,11904002321,29550935155,1722730786,1417727,188328175,707359,11358850661,28968915149,42917914,4080698878,1713765080,11604742657,29172888336,49933479,3414907284,8365461,648513986,11156308581,28617793738,2230750506,31657111408,29628267592,29633448555,15106807759,34084022944,15150423443,15150674582,11336621808,1104977083,133852446,244170006,28915224827,1417727,1722730786,707359,188328175,11904002321,29550935155,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
395-lib1-t32-k256-r2c4-u--b64,ok,ok,1,32,256,2,4,-,64,17071154,19951002,51.326,32768000000,10139087618,22508732523,1733481235,1694437,106157859,587599,9876605012,22289549479,20556232,4350832922,1911725959,10073677399,22432927784,48134656,4394104926,6381713,939494506,10168786741,22628672015,2599148675,25397192108,23451855444,23426315800,9523250632,21692687753,9524770513,9525537864,10909014891,1354427197,162336754,301138793,23598124285,1694437,1733481235,587599,106157859,10139087618,22508732523,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
396-lib1-t32-k256-r2c4-u--b128,ok,ok,1,32,256,2,4,-,128,18147956,28929490,35.396,32768000000,12266654122,23662686523,2516483020,2791161,109979008,593888,11125983059,22271103028,21133411,4942434361,2131080287,9819539284,20349876724,47634166,5034030184,5517705,1318828399,13267356834,25158584788,2981116047,29007207326,27048360615,26848322924,11959704348,23402075014,11983974024,11984356526,15359671473,3070482657,365796107,696972202,27997594996,2791161,2516483020,593888,109979008,12266654122,23662686523,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
397-lib1-t32-k256-r4c2-u--b16,ok,ok,1,32,256,4,2,-,16,19077696,19607531,52.225,32768000000,10695806186,29188394466,2141413635,4197738,116993586,717038,11070361225,29942561343,13971705,2160229704,1275216814,10504439276,28946569487,30053553,1143224371,3959651,34011303,10387794117,28832773694,1469029356,32161014376,30053179894,29916102810,10754076027,29400171534,10758674530,10759019374,10891128148,1086188302,141473080,253779918,29591458605,4197738,2141413635,717038,116993586,10695806186,29188394466,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
398-lib1-t32-k256-r4c2-u--b32,ok,ok,1,32,256,4,2,-,32,19977603,21910624,46.735,32768000000,11263133673,28530607046,1466107185,1299546,104074892,734730,13707146666,32029682597,22884394,2377412679,1419195662,12242165952,29939275992,43665881,3771727266,4199765,312239711,12178703890,29887938044,2184873390,33116901763,31291478979,31197463335,16285829779,35546216738,16327390047,16327430016,12815719498,1595076675,191327200,367925894,30687733622,1299546,1466107185,734730,104074892,11263133673,28530607046,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
399-lib1-t32-k256-r4c2-u--b64,ok,ok,1,32,256,4,2,-,64,17999705,18094862,56.591,32768000000,9962052766,22572125344,1553772360,4083721,137908584,671219,10052747561,22837031828,13280393,2730870105,1586501033,9886478879,22546075542,46680701,4704785778,4641267,569115567,10637130736,23579199384,2673350380,26112933398,24592858492,24448129358,10811795407,23883352400,10822012743,10822259279,10105394250,977039640,122492525,222463352,22864421848,4083721,1553772360,671219,137908584,9962052766,22572125344,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
400-lib1-t32-k256-r4c2-u--b128,ok,ok,1,32,256,4,2,-,128,18133296,19351559,52.916,32768000000,10552701000,21605935057,1803634207,1422234,104543886,681437,10020977045,21052831589,13654317,3114208647,1794826107,10056281296,21017989864,46047239,5374903426,4365484,1029829591,9923153894,20969495503,2870695520,23240695813,21670403759,21497490401,9722548722,20549723943,9724455461,9724666527,9824018566,995123488,124111613,229118156,20727312341,1422234,1803634207,681437,104543886,10552701000,21605935057,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
401-lib1-t32-k512-r1c1-u--b16,ok,ok,1,32,512,1,1,-,16,33784958,33822170,30.276,32768000000,17738304057,47595856614,3652603947,1697509,160488229,647092,18168963952,48086734282,11113275,4065079622,3801754890,18881075807,49062584223,8752485,2266080401,328896,17073077,19548507863,49947184021,3345761545,63135132320,50794438690,50805741578,18412987927,48384313249,18422854945,18423113224,18152671739,1980147706,199209041,370952889,47947434872,1697509,3652603947,647092,160488229,17738304057,47595856614,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
402-lib1-t32-k512-r1c1-u--b32,ok,ok,1,32,512,1,1,-,32,36317692,36487306,28.065,32768000000,19339917435,46305809151,2958634996,13107964,298037371,708770,19624345059,46452491761,12202557,4252614015,3673309196,19861782818,46539835287,9060626,2968296259,690486,20919580,19394634519,45946951353,4779971402,59542972185,47360931151,46901695465,18368661821,44875186998,18370413469,18370401171,19503624847,1817549044,235220768,425311703,46031254174,13107964,2958634996,708770,298037371,19339917435,46305809151,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
403-lib1-t32-k512-r1c1-u--b64,ok,ok,1,32,512,1,1,-,64,19056462,19112730,53.577,32768000000,10465125774,21538452914,1376933279,1291711,273779894,598655,10270780321,21473452210,22668796,5790600175,2758470440,10434295086,21505879239,65147413,3115626708,72292328,17663749,11951517821,23706742070,2918403468,28147543986,26387998676,26302582748,10388306806,21560180154,10391054220,10390982467,10255884513,919761053,115548949,214528262,21324441322,1291711,1376933279,598655,273779894,10465125774,21538452914,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
404-lib1-t32-k512-r1c1-u--b128,ok,ok,1,32,512,1,1,-,128,17150474,18972794,53.972,32768000000,10659333566,21012447344,1645643909,1517499,202873035,600151,12375982089,23409192925,119575806,8573760309,2996629931,11972115384,22935110159,84737350,4600359074,103191118,18974002,11458326388,22164644421,2719189321,26880506838,25049201708,25024948868,9985711636,20129878949,9987849246,9988566854,12313857695,1880644222,226641818,428862240,23327573391,1517499,1645643909,600151,202873035,10659333566,21012447344,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
405-lib1-t32-k512-r2c2-u--b16,ok,ok,1,32,512,2,2,-,16,20900197,22066267,46.406,32768000000,11779860444,31721516687,2372638483,4357941,151923007,610955,13152829291,33554889308,11322450,3065273784,1708079178,11857482942,31818463635,29133535,2168736749,2917841,18646092,12273855684,32309319522,1702223174,35811223070,33984569838,33843303744,12660199328,32956747418,12669082778,12669382062,12059262237,1370412823,155968589,289783792,32077688251,4357941,2372638483,610955,151923007,11779860444,31721516687,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
406-lib1-t32-k512-r2c2-u--b32,ok,ok,1,32,512,2,2,-,32,22120169,22262625,45.996,32768000000,12295997813,29417085765,1591688347,1394752,144570573,632097,14327495350,32445412710,22617821,3138383053,1505918437,12695439309,30067702759,56628812,1418750854,24858876,30917265,13721804564,31363717799,2869904746,35538332565,33178772766,33289276835,13064715281,30666837113,13072629404,13072918787,15478668953,2325195897,273721045,519402550,34026560201,1394752,1591688347,632097,144570573,12295997813,29417085765,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
407-lib1-t32-k512-r2c2-u--b64,ok,ok,1,32,512,2,2,-,64,18046503,20782576,49.272,32768000000,10704155796,23481330430,1703697583,4165729,175165509,660835,13550196092,27545084774,33764176,4130311805,1973737460,9750073170,22234952839,63490411,3596181722,24571670,384028311,10160518676,22722209913,2674288648,25468903919,23766570669,23674640142,10185953998,22855757473,10189228611,10189387854,10516846791,1138739230,140852019,253200001,23251552521,4165729,1703697583,660835,175165509,10704155796,23481330430,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
408-lib1-t32-k512-r2c2-u--b128,ok,ok,1,32,512,2,2,-,128,16035110,16257886,62.985,32768000000,9981342490,21686274607,1779573193,1262793,189527317,645865,8908058363,20603233843,24413706,4697038757,2144423633,9173786764,20979536571,77953980,3968484433,26689030,497167541,8655753039,20197888599,2321827261,22302997821,20682171094,20712615157,9253581864,21090100416,9260603577,9260687640,9940647590,1184957478,146143870,276834771,22031101544,1262793,1779573193,645865,189527317,9981342490,21686274607,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
409-lib1-t32-k512-r2c4-u--b16,ok,ok,1,32,512,2,4,-,16,19383415,19406643,52.765,32768000000,10683051226,28226716235,1386133218,2631487,124757832,741389,11968463625,30103256920,16473329,3694854298,1592305890,10861218022,28548855657,63703827,1634771989,11538650,33526609,11501605127,29392968207,1779875516,33490640724,31125392378,30995641513,11338997796,29194789740,11341089992,11341241170,10690474896,1021874556,126313091,231509421,28337252067,2631487,1386133218,741389,124757832,10683051226,28226716235,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
410-lib1-t32-k512-r2c4-u--b32,ok,ok,1,32,512,2,4,-,32,20105223,20202138,50.688,32768000000,11821919045,29400547269,1731278282,2750046,128376824,697007,10853559926,28135376570,47424048,4296188655,1765193177,11481614170,28997602923,79791366,3704818949,14004111,655055094,11455281575,28846838176,2216652219,32003691528,30005299665,29977298316,11047096335,28406997545,11048676937,11048982835,12076490266,1370809630,164934478,307587328,29808039569,2750046,1731278282,697007,128376824,11821919045,29400547269,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
411-lib1-t32-k512-r2c4-u--b64,ok,ok,1,32,512,2,4,-,64,17107459,18734357,54.659,32768000000,9604850830,21827703850,1463424466,2803840,136665224,683957,10226100161,22590275626,24199952,4708433615,1991678737,10387820073,22721803820,99829022,4634186216,14550768,950502866,9830680650,22018041027,2617371162,24591209328,22720888471,22664548186,9589809965,21746805403,9592469138,9592748515,9786000433,980158107,123819255,224697711,22041748603,2803840,1463424466,683957,136665224,9604850830,21827703850,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
