tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cpu_core_l1d_pend_miss_fb_full_,perf_buffers_pending_cpu_core_l1d_pend_miss_pending_,perf_buffers_pending_cpu_core_l1d_pend_miss_pending_cycles_,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_cache_l1_cpu_core_mem_load_retired_l1_hit_,perf_cache_l1_cpu_core_mem_load_retired_l1_miss_,perf_cache_l1_cycles,perf_cache_l1_instructions,perf_cache_l2_cpu_core_mem_load_retired_l2_hit_,perf_cache_l2_cpu_core_mem_load_retired_l2_miss_,perf_cache_l2_cycles,perf_cache_l2_instructions,perf_cache_l3_dram_cpu_core_mem_load_l3_miss_retired_local_dram_,perf_cache_l3_dram_cpu_core_mem_load_retired_l3_hit_,perf_cache_l3_dram_cpu_core_mem_load_retired_l3_miss_,perf_cache_l3_dram_cycles,perf_cache_l3_dram_instructions,perf_cache_stalls_cpu_core_cycle_activity_stalls_l1d_miss_,perf_cache_stalls_cpu_core_cycle_activity_stalls_l2_miss_,perf_cache_stalls_cpu_core_cycle_activity_stalls_l3_miss_,perf_cache_stalls_cycles,perf_cache_stalls_instructions,perf_execution_ports_cpu_core_exe_activity_1_ports_util_,perf_execution_ports_cpu_core_exe_activity_2_ports_util_,perf_execution_ports_cpu_core_exe_activity_3_ports_util_,perf_execution_ports_cpu_core_exe_activity_4_ports_util_,perf_execution_ports_cycles,perf_execution_ports_instructions,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,perf_tlb_cpu_atom_dTLB_load_misses_,perf_tlb_cpu_atom_dTLB_loads_,perf_tlb_cpu_atom_iTLB_load_misses_,perf_tlb_cpu_core_dTLB_load_misses_,perf_tlb_cpu_core_dTLB_loads_,perf_tlb_cpu_core_iTLB_load_misses_,perf_tlb_cycles,perf_tlb_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_power_rapl,profile_summary,profile_tlb,profile_uncore_numa,profile_vectorization
242-lib1-t4-k1024-r1c1-u--b32,ok,ok,1,4,1024,1,1,-,32,182677715,186985690,5.476,32768000000,16884082980,39595159264,1015420579,2378224,103511598,5056852,27675999,476532112,400258590,16802172308,39584615673,18432749427,59743437,16882800944,39591949777,59092969,530883,16856272465,39587000878,48672,420956,48672,16858229646,39595384031,110414860,22941342,10814668,16900168062,39587864394,2799761186,3519452804,2639247305,2040621382,16819677464,39588894499,16808402437,39584806495,16804793887,9449557898,2378224,1015420579,5056852,103511598,16884082980,39595159264,129989,18794375006,15212,130736,18796962335,13780,16792525998,39599294910,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
243-lib1-t4-k1024-r1c1-u--b64,ok,ok,1,4,1024,1,1,-,64,111800582,112004159,9.143,32768000000,10951136283,17965327189,339503784,600780,103212698,7051217,37763828,1059318710,779169677,10940766119,17959319171,4786418798,130549507,10941204184,17958873053,129866533,800493,10919769970,17961048210,118535,622134,118535,10941740237,17962514670,169406588,34124946,19569027,10968054188,17964518952,2081939039,2454149537,1619985998,884221155,10951840186,17961271170,10983728524,17969091007,10982234204,6236534326,600780,339503784,7051217,103212698,10951136283,17965327189,136416,5040515820,14055,137875,5036810080,12446,10954161905,17974528804,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
244-lib1-t4-k1024-r1c1-u--b128,ok,ok,1,4,1024,1,1,-,128,109871584,116567152,8.785,32768000000,10734498431,16289738047,293275322,672481,104291071,7627896,76621209,2171914976,1400057390,10736431829,16288790094,4353829267,296181771,10706881766,16283691433,308133414,2032850,10712385480,16285916198,143516,1693543,143516,10978077595,16283894876,384270750,43657640,22194280,10711806240,16291068624,2295592388,2478934572,1422485881,607748072,10728169263,16287484606,10724631724,16287911419,10723266768,5962971732,672481,293275322,7627896,104291071,10734498431,16289738047,176971,4898652829,13221,178059,4900298777,12082,10699873170,16283504729,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
245-lib1-t4-k1024-r2c2-u--b16,ok,ok,1,4,1024,2,2,-,16,131406696,140426429,7.292,32768000000,12754118573,27717586765,1193299464,2783253,106481667,6675121,13799576,895772535,684460877,12770613487,27717318865,8633780910,107909317,12782816955,27714916932,106512229,1259859,12743726339,27719449469,101967,1074954,101967,12823933106,27719865940,106588734,46772024,24936590,12779470204,27716779652,3173567798,2928131680,2154599114,1460910990,12791654263,27719507106,12777316286,27716772096,12775347835,7236474578,2783253,1193299464,6675121,106481667,12754118573,27717586765,763426,8854625518,13878,765213,8856202846,13396,12782896986,27714697427,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
246-lib1-t4-k1024-r2c2-u--b32,ok,ok,1,4,1024,2,2,-,32,132948508,133391485,7.677,32768000000,12937334647,25654732868,425552814,742740,109593289,6746974,25323184,1562804860,993214704,12923612513,25658947239,8346102866,184329045,12943407006,25656507348,186603624,2104838,12943365078,25662307951,140688,1789225,140688,12965734009,25655712772,106241864,43920374,24005100,12951076740,25661665410,3586521214,3047268194,2030660815,1308963893,12926565773,25659867969,12972850039,25659756144,12970929162,7286655075,742740,425552814,6746974,109593289,12937334647,25654732868,767907,8705005643,15052,768922,8705071178,13318,12894325103,25675286735,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
247-lib1-t4-k1024-r2c2-u--b64,ok,ok,1,4,1024,2,2,-,64,106862325,110436498,9.272,32768000000,10421016218,19333862367,472175143,2869937,104272531,6080286,35713365,1693076190,1045487948,10450012036,19335224474,3493453716,176738801,10675948314,19321370602,185861863,2708700,10407449623,19330514007,196348,2397115,196348,10405692748,19332300692,296273522,70026076,34240957,10434628750,19327255271,2068622532,2425882707,1627415093,807446652,10413091052,19333779211,10431135730,19330855798,10429518380,5713326116,2869937,472175143,6080286,104272531,10421016218,19333862367,778330,3828373269,13065,779358,3827320325,12397,10398792641,19335888099,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
248-lib1-t4-k1024-r2c2-u--b128,ok,ok,1,4,1024,2,2,-,128,106923110,107487438,9.527,32768000000,9660234579,17319378670,398737472,614714,112780690,6534341,24173911,2640866612,1530085490,9926140129,17313799407,2901203324,318474338,9654675343,17321228811,322221410,3371127,9616906303,17313637315,280046,2749814,280046,9633514235,17319242125,428144976,80429927,50112189,10395418287,17311851635,1804240192,2266130266,1559620834,709093073,9679162997,17319756352,9635633435,17319883700,9634557106,5673770549,614714,398737472,6534341,112780690,9660234579,17319378670,777580,3505361886,13809,778387,3506476130,12325,9642647829,17320723532,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
249-lib1-t4-k1024-r2c4-u--b16,ok,ok,1,4,1024,2,4,-,16,131719161,132328135,7.738,32768000000,12968441442,25007767751,422804032,1246836,122108599,6375953,13863895,1595856102,1086949662,12911533257,25003451564,8077674309,193930383,12909001657,25005479613,188861393,2207667,12882139641,25001533177,100016,1939510,100016,12936071900,25008732034,117025559,59531846,34824349,12935144229,25004950929,3687450148,3051215409,2078415130,1357425999,12939830312,25006982840,12986213285,25007030865,12983970215,7124297407,1246836,422804032,6375953,122108599,12968441442,25007767751,1127966,8462588574,14124,1131378,8448727827,12798,12800139375,25030594625,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
250-lib1-t4-k1024-r2c4-u--b32,ok,ok,1,4,1024,2,4,-,32,132692074,134676063,7.603,32768000000,13037650884,25108075705,472206855,1256071,104504054,7456862,31216011,1704356768,1018744152,13047033183,25105028754,7622916947,191233820,13146373524,25103494797,197845411,2689984,13029203048,25108799772,186616,2315848,186616,13046440793,25107991211,187955952,72182723,37923555,13021785956,25103003713,3652207419,3080600317,2041136985,1398566729,13007495934,25105405612,12996528433,25104647939,12994747986,7474463817,1256071,472206855,7456862,104504054,13037650884,25108075705,1104644,7971760539,14999,1105727,7973254313,12868,12979453497,25099405093,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
251-lib1-t4-k1024-r2c4-u--b64,ok,ok,1,4,1024,2,4,-,64,101679979,106646125,9.602,32768000000,9959480413,18359763217,492631662,1241339,104462580,6553895,15544157,1556381170,1007467791,9909995656,18357367702,2980027268,184014680,9938974054,18356543927,183369956,2584863,9965296326,18359043989,172327,2242398,172327,9923330086,18357342470,293229866,71498799,33735114,9947277885,18358292090,2117442768,2554711100,1627871824,738773242,9954552097,18357043835,9917225121,18353692419,9916049992,5793660444,1241339,492631662,6553895,104462580,9959480413,18359763217,1121419,3299954394,13217,1122018,3300827860,11982,9960280240,18369841682,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
252-lib1-t4-k1024-r2c4-u--b128,ok,ok,1,4,1024,2,4,-,128,92477071,92716741,11.044,32768000000,9142686152,16392884150,407379515,1362655,103811459,6877485,17085385,1803627868,1169697012,9143300382,16395557652,2688351011,201832853,9106296414,16394715299,206586423,2342745,9084533560,16390507732,186753,2083427,186753,9127499691,16394689474,358491847,56559287,29031242,9082840960,16391503426,1727587978,2251770626,1633029823,665875728,9147269591,16396321290,9115560885,16394691926,9114451252,5261774342,1362655,407379515,6877485,103811459,9142686152,16392884150,1117491,3046754651,13149,1119326,3047058575,12664,9092475469,16382377240,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
253-lib1-t4-k1024-r4c2-u--b16,ok,ok,1,4,1024,4,2,-,16,128841472,129307005,7.919,32768000000,12664517565,25699233672,1091964208,1255044,112432750,7352398,14994292,1373803938,943697619,12667186746,25702275632,7882169177,167435751,12658512382,25699308155,165357627,1322504,12668178957,25702451469,85268,1197974,85268,12668839582,25705199398,93155758,43072409,23197558,12649971395,25698782075,3568783090,2917817130,2040509835,1333275892,12681617308,25703916790,12709967765,25702475037,12707875120,7097109990,1255044,1091964208,7352398,112432750,12664517565,25699233672,764408,8202954804,14241,765178,8207621173,13525,12649785210,25694573166,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
254-lib1-t4-k1024-r4c2-u--b32,ok,ok,1,4,1024,4,2,-,32,133101326,142806452,7.171,32768000000,13075485824,24750486035,375029141,589612,103674661,5711203,27905728,1769686654,1125431885,12970242331,24753711816,7616611963,217024585,12953218317,24751167156,207297946,1665230,13050333394,24754949780,146568,1432464,146568,12887822534,24748485202,178245949,60211657,29883694,12938030677,24750815633,3695205621,3108744251,2060250034,1334880365,12970582831,24752270206,12921984721,24750593148,12920235842,7480471966,589612,375029141,5711203,103674661,13075485824,24750486035,761423,7996333900,14364,761221,8004421198,12548,12984356308,24747476602,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
255-lib1-t4-k1024-r4c2-u--b64,ok,ok,1,4,1024,4,2,-,64,112520316,112727978,9.084,32768000000,10073965951,19140468839,538639687,1515050,104565433,7144875,17126914,2084197846,1322964432,10068344911,19142550983,2871569238,255790291,10053971741,19139830784,253586018,1880891,10091447477,19140014192,204219,1704691,204219,10113705166,19140732150,341088912,68304233,34365946,10058090697,19142776644,2035032620,2470396550,1704099074,848378493,10062766204,19140442088,10075176483,19142209246,10074050998,5885332977,1515050,538639687,7144875,104565433,10073965951,19140468839,780628,3321774085,13086,782157,3318778607,12064,10103311245,19163595103,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
256-lib1-t4-k1024-r4c2-u--b128,ok,ok,1,4,1024,4,2,-,128,103116481,103208329,9.922,32768000000,9181303875,16720417274,380429175,1569911,112711792,6745563,18188752,2186180993,1418430782,9201465977,16727308029,2580337647,266748114,9189638265,16724751837,271489930,1790726,9235829722,16727112205,191653,1530257,191653,9175089480,16726103790,432549922,59623144,31150664,9130884619,16728743333,1674984190,2203724942,1678181108,714391193,9208513460,16726538141,9188337797,16725573756,9187040191,5134925722,1569911,380429175,6745563,112711792,9181303875,16720417274,777225,3050101562,13319,779882,3047788231,11684,9198932309,16716360094,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
257-lib1-t8-k256-r1c1-u--b16,ok,ok,1,8,256,1,1,-,16,169930115,178952432,5.722,32768000000,16444241474,42537270555,2051623805,3975846,55294340,5331790,17685791,591592338,463055415,16425486887,42530572375,18861262238,62484603,16615159265,42519854329,63365856,1597937,16404439207,42508233966,128888,1360476,128888,16437640328,42535819971,120086283,47664923,25023543,16441406056,42534294441,2283742750,2792564025,2604511117,2227077999,16439375829,42521891776,16430256573,42532873433,16427390494,9369510164,3975846,2051623805,5331790,55294340,16444241474,42537270555,618080,19280080757,14902,619092,19288226845,14228,16440025085,42549649722,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
258-lib1-t8-k256-r1c1-u--b32,ok,ok,1,8,256,1,1,-,32,172586970,174497104,5.868,32768000000,16883525410,40207799428,1084944539,864087,55496751,4993586,12727662,611722754,461541563,16845438078,40205432710,18647993658,67693983,16895893336,40210828429,66722934,1761252,16853726292,40204443878,133105,1543012,133105,16839269274,40209566198,131681745,48095940,26119392,16867169374,40208061599,2640337787,3324181568,2587360965,2105974438,16839443913,40202447820,16890067237,40205488056,16886840862,9413209043,864087,1084944539,4993586,55496751,16883525410,40207799428,620463,19077100944,16189,621849,19077568606,14790,16825226166,40221324765,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
259-lib1-t8-k256-r1c1-u--b64,ok,ok,1,8,256,1,1,-,64,119129837,119193123,8.591,32768000000,10638611490,18520877029,402089015,660863,55284663,5422863,14389760,1161843812,580487264,10642247275,18517201977,5083939884,111511388,10629911253,18514415823,108878829,3246881,10690300789,18521018048,259669,2678031,259669,10627863467,18518461863,158087849,62089901,29513074,10599559457,18513925385,1949251551,2363080028,1668289869,945968075,10649647009,18519766395,10647786698,18519394785,10646488289,6164000927,660863,402089015,5422863,55284663,10638611490,18520877029,625607,5320570843,13620,628155,5316078653,11819,10626438106,18519468847,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
260-lib1-t8-k256-r1c1-u--b128,ok,ok,1,8,256,1,1,-,128,119325103,119865261,8.543,32768000000,10745867298,16839296974,354546468,803160,55284624,5172394,52514581,2716789850,1280689045,10738668341,16840493108,4567100760,290186175,10746440978,16840810814,283232504,7051079,10746839075,16839098083,609834,5765675,609834,11223577905,16827270180,393029474,123174595,55685759,10753410112,16840694383,2092769105,2391117694,1502903165,720414431,11230181086,16828753026,10751690949,16837966248,10750347879,6178525466,803160,354546468,5172394,55284624,10745867298,16839296974,613473,5169601068,14996,615667,5162113433,13642,10776582623,16866992084,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
261-lib1-t8-k256-r2c2-u--b16,ok,ok,1,8,256,2,2,-,16,146091566,146208588,7.004,32768000000,13023569524,28038123984,1211046907,2233562,55733316,3790618,11761500,828785477,574874439,12978246042,28080311598,8793967757,112258427,12985385693,28078918316,106022718,1074138,12999558978,28080278420,100312,889405,100312,12987060516,28081278965,92029432,39789023,21776082,12990061193,28081277156,3186047943,2961284722,2187331330,1473555012,12992121678,28080841749,13007732233,28066827159,13006213110,7661956228,2233562,1211046907,3790618,55733316,13023569524,28038123984,623111,9016804597,14560,623943,9021946375,13583,12956339354,28060833461,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
262-lib1-t8-k256-r2c2-u--b32,ok,ok,1,8,256,2,2,-,32,135009287,141109737,7.257,32768000000,13196371704,26010655543,453436811,1277062,56355057,4977401,11201782,1262063713,751945269,13177233629,26011852550,8560564640,155130902,13189134719,26011399517,150156935,1834718,13187945991,26012155348,145465,1538854,145465,13207575296,26010230613,106729866,40522164,22515887,13177988244,26011707355,3590756635,3057836411,2042820182,1336441766,13168466839,26011025776,13176856005,26012911540,13175033776,7523885893,1277062,453436811,4977401,56355057,13196371704,26010655543,623912,8873238125,14383,625856,8866225363,13059,13097430653,26024518793,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
263-lib1-t8-k256-r2c2-u--b64,ok,ok,1,8,256,2,2,-,64,105042048,110208218,9.292,32768000000,10278690630,19671962279,497712768,802351,55489387,5259091,17063201,1345503582,776806108,10266649541,19670012851,3668177002,166434153,10273102034,19671003883,162879122,2395916,10255325983,19664596959,216995,2006346,216995,10266738106,19668213004,200352091,50562178,26750540,10255652248,19673354840,2005217128,2406413943,1631761065,827659157,10287124689,19668572211,10286018910,19672414524,10284492388,5692048611,802351,497712768,5259091,55489387,10278690630,19671962279,626274,3988411226,14118,627478,3987178560,12607,10296141379,19702957790,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
264-lib1-t8-k256-r2c2-u--b128,ok,ok,1,8,256,2,2,-,128,107426139,107462628,9.529,32768000000,9607693989,17644998977,424442711,976738,57328950,5075133,21011839,2146636094,1277966837,9605995524,17641166177,3162871757,260854390,9618941592,17644783217,251858704,2362357,9605092233,17644883312,218098,1954274,218098,9591241230,17642295815,342523368,61467865,33214607,9613331799,17642853270,1728800307,2233073695,1590035381,735604975,9626321500,17644184508,9614245322,17644853235,9613273009,5699185968,976738,424442711,5075133,57328950,9607693989,17644998977,620280,3663599437,13625,621615,3666383834,11738,9609976897,17628840927,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
265-lib1-t8-k256-r2c4-u--b16,ok,ok,1,8,256,2,4,-,16,133894559,135193133,7.574,32768000000,13114340186,25279611587,439143473,985854,67743765,4717077,13311911,1504183320,993394435,13105135175,25279508261,8191110846,197193460,13129164274,25281101810,194843013,1338738,13114266226,25281453046,88133,1114359,88133,13121316746,25280161332,89630166,37101533,21911968,13104643886,25281595190,3750399864,3117995581,2079990854,1358375203,13142875790,25284913658,13237464177,25273081713,13235511147,7486638852,985854,439143473,4717077,67743765,13114340186,25279611587,627405,8590103530,14921,628059,8586406924,13377,12936104212,25310724013,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
266-lib1-t8-k256-r2c4-u--b32,ok,ok,1,8,256,2,4,-,32,135104486,142263200,7.198,32768000000,13106216028,25390242137,492334654,892364,55027411,4551806,15100097,1416336947,897968936,13144572947,25390144021,7777662593,172233084,13235682173,25388198593,181300304,1606340,13109295521,25391368490,130508,1350940,130508,13108743729,25389831425,139705073,48273939,27959667,13117930666,25391048650,3639018540,3067967975,2057910789,1424161575,13098671412,25390095963,13101053449,25390700582,13099247122,7585525471,892364,492334654,4551806,55027411,13106216028,25390242137,621055,8107275406,14235,621805,8103055797,13654,13072836616,25412017100,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
267-lib1-t8-k256-r2c4-u--b64,ok,ok,1,8,256,2,4,-,64,102057992,105744596,9.684,32768000000,9980028168,18626002813,510501421,1045363,54796764,4640031,12779455,1317782396,898446434,10215768061,18615063907,3117414080,174825794,10001335452,18627548032,174398947,1498074,9981732215,18627477287,130899,1279761,130899,9992497988,18626586707,247152474,49555188,28336308,10005049206,18625613461,2062357164,2539275239,1652973806,763703905,10011006519,18625672259,10006968584,18626286407,10005398014,5602742860,1045363,510501421,4640031,54796764,9980028168,18626002813,626909,3432124857,14255,628253,3433364627,13089,9982184466,18623801036,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
268-lib1-t8-k256-r2c4-u--b128,ok,ok,1,8,256,2,4,-,128,94360519,99309727,10.311,32768000000,9233665209,16657501113,424664894,799389,54934045,4734612,13424504,1622866745,1087616076,9781861346,16651785830,2775701604,220839125,9292043562,16657251879,222113629,1551017,9264604022,16652720364,149453,1221055,149453,9275769462,16658056147,350777258,43822852,26427856,9239081030,16655180965,1702350296,2244747507,1674094260,680979412,9262268011,16652042279,9245209056,16661544190,9244262416,5485370168,799389,424664894,4734612,54934045,9233665209,16657501113,623930,3174686757,13789,625461,3173570721,11660,9203529905,16639573084,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
