tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_buffers_pending_l1d_pend_miss_fb_full,perf_buffers_pending_l1d_pend_miss_pending,perf_buffers_pending_l1d_pend_miss_pending_cycles,perf_buffers_store_cycles,perf_buffers_store_instructions,perf_buffers_store_offcore_requests_buffer_sq_full,perf_buffers_store_offcore_requests_outstanding_cycles_with_data_rd,perf_buffers_store_offcore_requests_outstanding_demand_data_rd_ge_6,perf_buffers_store_resource_stalls_sb,perf_cache_l1_cycles,perf_cache_l1_instructions,perf_cache_l1_mem_load_retired_l1_hit,perf_cache_l1_mem_load_retired_l1_miss,perf_cache_l2_cycles,perf_cache_l2_instructions,perf_cache_l2_mem_load_retired_l2_hit,perf_cache_l2_mem_load_retired_l2_miss,perf_cache_l3_dram_cycles,perf_cache_l3_dram_instructions,perf_cache_l3_dram_mem_load_l3_miss_retired_local_dram,perf_cache_l3_dram_mem_load_retired_l3_hit,perf_cache_l3_dram_mem_load_retired_l3_miss,perf_cache_stalls_cycle_activity_stalls_l1d_miss,perf_cache_stalls_cycle_activity_stalls_l2_miss,perf_cache_stalls_cycle_activity_stalls_l3_miss,perf_cache_stalls_cycles,perf_cache_stalls_instructions,perf_execution_ports_cycles,perf_execution_ports_exe_activity_1_ports_util,perf_execution_ports_exe_activity_2_ports_util,perf_execution_ports_exe_activity_3_ports_util,perf_execution_ports_exe_activity_4_ports_util,perf_execution_ports_instructions,perf_execution_uops_cycles,perf_execution_uops_instructions,perf_execution_uops_resource_stalls_any,perf_execution_uops_uops_executed_thread,perf_execution_uops_uops_issued_any,perf_execution_uops_uops_retired_retire_slots,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_frontend_cycles,perf_frontend_idq_uops_not_delivered_core,perf_frontend_idq_uops_not_delivered_cycles_0_uops_deliv_core,perf_frontend_idq_uops_not_delivered_cycles_le_1_uop_deliv_core,perf_frontend_instructions,perf_power_rapl_cycles,perf_power_rapl_instructions,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,perf_tlb_cycles,perf_tlb_dTLB_load_misses,perf_tlb_dTLB_loads,perf_tlb_iTLB_load_misses,perf_tlb_iTLB_loads,perf_tlb_instructions,perf_uncore_numa_cycles,perf_uncore_numa_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_power_rapl,profile_summary,profile_tlb,profile_uncore_numa,profile_vectorization
276-lib1-t8-k512-r1c1-u--b128,ok,ok,1,8,512,1,1,-,128,27644500,28121378,36.414,32768000000,6794498558,15248268515,332376632,599563,101622230,2493746,6774485971,15264537530,69091641,6948216440,2196825220,6792855527,15254479148,15747276,1434953963,161550836,10857480,6821669933,15263994226,4096903323,455242947,6795333433,15263580872,431718321,19710495,6774616179,15264282707,479240,18653443,479353,351266681,250262752,39197001,6746649592,15254266986,6792825490,693678321,1844222713,1452388465,1070289267,15269802486,6819767271,15269581618,1959790067,18262430716,16758818134,16696983817,6792813770,15264320128,6793219642,5689991616,6806485894,328609863,45970450,54212678,15262382490,6775840746,15260421473,599563,332376632,2493746,101622230,6794498558,15248268515,6812014854,711531,5002846202,33295,26577,15242876723,6782300610,15264434837,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
277-lib1-t8-k512-r2c2-u--b16,ok,ok,1,8,512,2,2,-,16,37464798,37605147,27.230,32768000000,9091886717,27901215210,1232786975,4394561,102158884,2464943,9095346087,27905011606,1381032,1360189132,889536398,9087567734,27913635172,2453442,1756592250,647650,10530567,9046758630,27895774865,8739412520,84924190,9095701319,27902848205,103058896,2173987,9077803358,27899861077,99092,1999395,99173,119395511,85519085,19376160,9111786873,27911805236,9105665375,414594338,1311131210,2029194935,2791247425,27890437580,9097629789,27914541385,1348180275,30119498567,28567394021,28274228388,9108018273,27897113057,9108596640,7611310216,9069484491,430556838,55900349,67187153,27893548026,9089963007,27901504878,4394561,1232786975,2464943,102158884,9091886717,27901215210,9264337814,874188,8930396169,37351,27288,27899495459,9101295727,27908598952,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
278-lib1-t8-k512-r2c2-u--b32,ok,ok,1,8,512,2,2,-,32,34233820,34373474,29.790,32768000000,8331202639,25842274332,463029675,1326642,102030798,2406705,8361168725,25838967361,10278421,2097860442,1071264904,8349164202,25829298420,4031009,1498237540,21736546,14474007,8313057333,25823061507,8468176314,142655411,8326601287,25824744366,140472538,3939448,8332731239,25825251561,178666,3676736,178783,119655259,96104299,22097281,8332417779,25828652180,8363854623,252160974,1135271448,2398395129,2604501471,25866394455,8334564034,25790791242,1190980594,28112733589,26188975576,26119260829,8352571940,25838675687,8353061096,6982609060,8318032408,395130600,53322328,63910977,25822528515,8345404119,25825461782,1326642,463029675,2406705,102030798,8331202639,25842274332,8337608646,866762,8801899257,35648,29283,25835588661,8349573686,25830317770,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
279-lib1-t8-k512-r2c2-u--b64,ok,ok,1,8,512,2,2,-,64,30178134,30362497,33.726,32768000000,7352573636,18427335591,506144975,4402009,101953595,2333589,7386117043,18452091602,35592144,4124964787,1628811151,7370687684,18429883462,23557188,1153790402,39093088,90649799,7358544308,18439515788,3220519595,283008317,7350478831,18443973241,284167554,5637468,7350200924,18440747413,278239,5119501,278364,171287122,129553152,33881997,7372947596,18450572065,7392919436,684141222,2039715860,2225699630,1132041913,18398143599,7365589909,18418859713,1905773819,20095160349,18677207534,18466477059,7371132721,18439673246,7371609609,6139140894,7364329215,349553694,57006161,66761642,18451626440,7392807499,18452708511,4402009,506144975,2333589,101953595,7352573636,18427335591,7331903386,864986,3910887013,39184,25664,18475821024,7370510563,18447262003,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
280-lib1-t8-k512-r2c2-u--b128,ok,ok,1,8,512,2,2,-,128,28002242,28306925,36.175,32768000000,6880372839,16502598678,527341549,1306247,101622774,2586083,6817128672,16505494201,3538726,4260240131,1906675757,6827977145,16459634420,45387094,1119532172,26977174,278924038,6808397189,16500029344,2706230943,236654502,6859055925,16510208595,223906003,3788230,6838578588,16510189465,215420,3546209,215522,198188334,146562299,35116486,6827026156,16500106364,6873524478,643656754,2072093017,1818639372,1059320290,16496157291,6836699545,16491279446,2002834320,17994123116,16500436265,16405117603,6827996677,16503679106,6828450702,5713291344,6851067117,253985057,46860434,55307743,16509037226,6851137269,16520242140,1306247,527341549,2586083,101622774,6880372839,16502598678,6856132521,1004198,3572682311,35524,25538,16554933139,6830794067,16504129040,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
281-lib1-t8-k512-r2c4-u--b16,ok,ok,1,8,512,2,4,-,16,33970759,34250424,29.897,32768000000,8280079226,25173335190,457771486,2867820,101273623,2147089,8382624417,25170563688,2042996,3115932018,1544340213,8460532055,25185481592,7622678,1375948450,9498447,24894247,8276546500,25147954087,7998909047,257055088,8272152761,25147045770,255092091,2647846,8246890440,25144271000,100422,2466996,100520,96760099,84033887,20572140,8286525063,25149544350,8268630240,201421508,981851878,2362176377,2931011733,25156504815,8303761417,25166881243,1204801584,28081802364,25920182551,25788369791,8256175816,25141074943,8256709968,6919478222,8273838293,336850897,51594126,62354980,25151140435,8255647765,25143279034,2867820,457771486,2147089,101273623,8280079226,25173335190,8272879362,1064030,8507301335,43259,25847,25203446471,8276033220,25147725706,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
282-lib1-t8-k512-r2c4-u--b32,ok,ok,1,8,512,2,4,-,32,35265956,35372884,28.949,32768000000,8571898018,25299059210,501620415,2857550,101838513,2252390,8577868856,25199813170,49731693,4141774914,1595193406,8574466129,25222554325,48712020,1137961594,25206313,194942402,8558307701,25191448446,7431713804,280131511,8562576739,25198730318,273177988,3684256,8570593457,25198586743,166920,3414869,167013,131708390,104835170,24910122,8580247873,25201310040,8593284981,321702326,1357712884,2789669695,2583526207,25209958678,8595513982,25153028641,1551748336,27368380033,25545364858,25431310455,8575902152,25199810041,8576399745,7149628078,8560079298,358912080,52139533,62300595,25197145819,8574369066,25199387366,2857550,501620415,2252390,101838513,8571898018,25299059210,8765678820,1068338,8017836279,39476,28794,25230514124,8578521958,25199469149,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
283-lib1-t8-k512-r2c4-u--b64,ok,ok,1,8,512,2,4,-,64,30036508,30279749,33.818,32768000000,7332361699,17804831607,622427611,2994978,101316340,2328682,7290921378,17727759205,6232542,4376264001,1861140772,7326057896,17709941927,73542505,1104002792,19028755,634781201,7362344377,17741975714,2718251518,314182575,7283215831,17732078607,310432417,3100579,7428330556,17739726904,163573,3012836,163687,176886661,105317939,22421057,7308843423,17728630906,7369421909,795495248,2082601612,2047470758,1103947075,17761684401,7326747254,17658111457,2065188056,19338193686,17647635825,17543586900,7353033660,17740799698,7353436552,6139797977,7330962386,300140498,51117580,60368645,17731980816,7323581980,17736359322,2994978,622427611,2328682,101316340,7332361699,17804831607,7365322594,1062216,3371188072,36684,26407,17701652979,7345515936,17737723311,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
284-lib1-t8-k512-r2c4-u--b128,ok,ok,1,8,512,2,4,-,128,30345424,30467918,33.609,32768000000,7351302046,15566500698,536215820,2898054,102596939,2428742,7416485717,15582644271,8022162,4390077102,1923215500,7404983912,15617757556,77499764,1105253704,18925424,1376372745,7357755087,15565748817,2467571307,319408036,7353858435,15575437520,321367809,3272233,7329097680,15578840247,143321,3235789,143360,291522816,122199860,25160173,7359798574,15588879896,7385249152,1042981873,2212096591,1568877172,874690636,15527808944,7326819989,15620562089,2551168848,17095133092,15549088453,15366361616,7394075090,15587057043,7394605274,6159389266,7408200059,339153060,52589210,62197717,15599351576,7402038114,15590463938,2898054,536215820,2428742,102596939,7351302046,15566500698,7335040195,1041425,3105147934,33353,24476,15576645821,7391771246,15585952502,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
285-lib1-t8-k512-r4c2-u--b16,ok,ok,1,8,512,4,2,-,16,32889481,32919137,31.107,32768000000,8001299717,25883903807,1125109933,2633700,101684299,2378158,8150250837,25840767074,3412289,1632782372,1077702599,8001023475,25801192431,4287807,1845916189,1156489,14983119,7991910194,25823074786,7995395978,132361989,7996675432,25829036746,133794622,2281688,7992914830,25821610433,114463,2170253,114558,122140768,92109862,22736193,8333836365,25895151641,8009395296,163755689,765701430,2273590405,2689705648,25852180573,7994739885,25790771179,946475579,28085663259,26130394387,26071149458,8006415585,25831946922,8007000623,6667601254,8000631467,295142554,51742470,60870177,25826945174,7983444270,25821147499,2633700,1125109933,2378158,101684299,8001299717,25883903807,7997105208,886639,8240648352,33452,28440,25822951355,8004556160,25832155092,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
286-lib1-t8-k512-r4c2-u--b32,ok,ok,1,8,512,4,2,-,32,34599953,34697186,29.512,32768000000,8406492078,24878134609,408814520,1025597,102115144,2389572,8382837948,24877599694,11715651,2660662199,1330221006,8368275921,24889132810,4314333,1422747626,3405027,97849894,8386921877,24873927295,7595747289,204977111,8413765252,24872822568,200399045,3378669,8401300124,24878360756,164955,3068869,165026,122674503,94771508,23545355,8569477048,24891968755,8360930099,246978921,1432205279,2580337973,2707754717,24807632974,8377120797,24895779016,1514304642,26671252489,25136503178,24982265873,8383317852,24872868672,8383789618,7004291337,8366992927,295729636,51705466,61846464,24871808531,8397930022,24877718398,1025597,408814520,2389572,102115144,8406492078,24878134609,8409058018,872564,8054864503,32377,26922,24905432954,8359688634,24866039795,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
287-lib1-t8-k512-r4c2-u--b64,ok,ok,1,8,512,4,2,-,64,30340155,30656254,33.403,32768000000,7445030584,18512765102,669325086,2543033,102055459,2433569,7386829610,18497156517,7105141,2923680940,1513453245,7440745086,18535820868,5638222,1358615602,2326023,476415692,7462421468,18508835988,2900387763,235799479,7462054780,18502527224,233590262,2720794,7446987530,18501274894,159808,2463302,159909,149145562,92322171,24822435,7425237671,18498051911,7421185156,722417505,2195663804,2214410020,1088499175,18481484331,7459840516,18476564291,2009618074,19890854816,18530683292,18393499796,7456259373,18504300410,7456845013,6182495292,7452051115,295793105,52768693,61554834,18502303348,7465315702,18504614812,2543033,669325086,2433569,102055459,7445030584,18512765102,7447521297,902342,3381314601,38454,24875,18531833517,7428078332,18505824632,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
288-lib1-t8-k512-r4c2-u--b128,ok,ok,1,8,512,4,2,-,128,29618109,29631480,34.558,32768000000,7230269388,15904955101,505840614,2449463,101699332,2681807,7258646522,15886357761,4011927,3069453784,1645121228,7270804033,15899832667,6937174,1379547459,2532648,1160173451,7250538153,15881388449,2609682020,249998213,7258955947,15881647222,243999941,2654749,7277270381,15878447901,192079,2435834,192121,222884633,90741158,24756821,7258520420,15893558530,7267424959,905907469,2221977449,1702968478,981348156,15799801431,7242938885,15889108388,2469375124,17403409274,15952078411,15730780627,7256452703,15877205965,7256977674,6055799949,7264252939,280002131,51101498,61169532,15898292915,7242444788,15878438569,2449463,505840614,2681807,101699332,7230269388,15904955101,7240749406,878360,3091725879,32535,23657,15773578277,7254875085,15891306877,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
289-lib1-t8-k768-r1c1-u--b16,ok,ok,1,8,768,1,1,-,16,54546753,54850574,18.669,32768000000,13172373757,42249099488,2044523346,13267543,102754924,2586771,13181336258,42242421652,1350484,1562284623,1304285656,13154332854,42281599269,1280478,1532837131,726184,11888559,13516228723,42287208248,18040440106,61865583,13307530885,42266153291,59589179,1988764,13170068757,42228834336,91737,1858361,91834,214861594,113131120,18424584,13166399732,42230254398,13237708650,257871471,769382225,1612685323,4448868091,42216888240,13229383872,42186958078,1571520107,53594843143,41664629251,41276590762,13142785647,42224217454,13143505624,10910514718,13189844669,841312634,85324909,102191345,42243780863,13205389402,42255287920,13267543,2044523346,2586771,102754924,13172373757,42249099488,13219425534,684807,19112436613,46458,33874,42240023917,13139952851,42235199708,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
290-lib1-t8-k768-r1c1-u--b32,ok,ok,1,8,768,1,1,-,32,57944247,58054192,17.639,32768000000,13998741230,39942210632,1095236866,2265164,103277236,2470581,13944506068,39931169582,1319068,1500503660,1172599619,13961809897,39917757891,1767502,1487980000,778120,9484572,13991044258,39953258724,18204070798,104648176,13956621903,39941112818,101411129,3169441,13977474433,39951501568,130578,2890653,130674,167007205,109090644,19401865,13940513461,39941183874,14004849675,304028498,1237695875,2954578987,4626213238,39966602485,13939254961,39900633069,2834113420,51735814965,39553746387,39495681205,13953266726,39955551558,13953924827,11639189867,13987357407,577853085,71270409,84179313,39958548300,13974531480,39953524130,2265164,1095236866,2470581,103277236,13998741230,39942210632,13993066755,698261,18908662967,45122,37113,39941059375,13993256561,39956026220,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
291-lib1-t8-k768-r1c1-u--b64,ok,ok,1,8,768,1,1,-,64,29511768,29967334,34.171,32768000000,7269539499,17066361896,388524492,1416383,102168263,2377094,7281080956,17145277488,21935307,3762826254,1610956415,7340035529,17151932769,11267952,1032974283,44766479,9848185,7300480713,17146074728,4602837865,262128966,7290044339,17161104955,254057994,7590651,7291101127,17154036602,288076,7021861,288121,353679678,235164931,34136133,7289103797,17143410226,7358633617,870800362,1891748396,1604879595,1004427070,17158903187,7351677613,17267515887,1989589954,19985445483,18605638842,18382188221,7373477070,17148560388,7373951907,6147062102,7361226228,306030950,50413901,59466977,17149749287,7320659339,17162762779,1416383,388524492,2377094,102168263,7269539499,17066361896,7334395567,697502,5141397140,40733,26761,17179225076,7349382444,17156506746,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
292-lib1-t8-k768-r1c1-u--b128,ok,ok,1,8,768,1,1,-,128,28490006,28731547,35.640,32768000000,6950443486,15257071935,329004254,1422048,100750553,2053290,6958855430,15264246773,103269055,8355128444,2705709686,6944047076,15241641328,23716224,997298866,186958422,10972542,6931556755,15257217255,3863155425,551903508,6946384471,15260085714,534708664,19483459,6958903242,15268563239,449809,18928195,449923,450647843,343319185,43164062,6959579029,15256956290,6964376288,737123619,1885366691,1486483991,1100730043,15255221884,6998526333,15246341998,2100459510,18305171005,16742529014,16725440292,6960712166,15259404343,6961191243,5827031386,6965239506,342062222,48426254,56898389,15257722402,6923211179,15257717762,1422048,329004254,2053290,100750553,6950443486,15257071935,6981056531,715817,5008353305,32942,27138,15340222353,6952829457,15254197522,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
293-lib1-t8-k768-r2c2-u--b16,ok,ok,1,8,768,2,2,-,16,37347121,37449113,27.344,32768000000,9056763335,27902447754,1229361624,3526140,102492267,2092153,9119292428,27903372097,1398037,1455128119,929748140,9126448355,27918808444,4268302,1569282696,685277,9315831,9089601580,27900711618,8732835348,89445350,9088154119,27897415883,109173573,2272212,9104941402,27905199067,102355,2103234,102474,135815402,97861503,19859812,9134945920,27906464335,9119453934,419520958,1331168743,2041952620,2783625084,27904185117,9115417625,27896889000,1386940140,30071505415,28558245377,28292198726,9103612953,27898822068,9104181067,7592226812,9133847699,433614192,56405524,67655914,27913179575,9102272454,27900738655,3526140,1229361624,2092153,102492267,9056763335,27902447754,9127798484,894597,8925473252,38178,28311,27899963220,9158844021,27912868844,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
294-lib1-t8-k768-r2c2-u--b32,ok,ok,1,8,768,2,2,-,32,34422437,34647905,29.554,32768000000,8387948281,25820998870,462385941,1498641,102452103,2536265,8395525974,25825869837,12133491,2355517552,1210762404,8383750701,25825065574,5613639,1340703904,21167174,15015209,8375629970,25822008642,8400235002,168059816,8398988243,25833525408,164847686,3880505,8357224074,25820647938,171854,3649955,171925,123592547,95194862,22073442,8372378779,25826910813,8383583228,247326285,1146240520,2411475628,2630292024,25807831479,8404989435,25821311498,1235253083,28066278141,26198274497,26051206604,8372782366,25829430496,8373224677,7005447567,8381208927,402930848,54070320,65193632,25822676502,8371771991,25820824969,1498641,462385941,2536265,102452103,8387948281,25820998870,8399471743,864331,8770694011,34359,27749,25832401236,8393191422,25833770885,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
295-lib1-t8-k768-r2c2-u--b64,ok,ok,1,8,768,2,2,-,64,30323219,30400161,33.684,32768000000,7436082890,18466318514,506106342,3879985,101695934,2414930,7457767158,18438438455,46899846,4545966526,1755469497,7473446192,18465073992,39550835,1154961391,38789053,94370886,7413188511,18437871173,3097202642,333741410,7383161056,18434480485,323415175,6373862,7484910579,18455611430,286623,6109287,286738,192254264,149815670,34357552,7450480465,18447920680,7457022596,704311206,2065975973,2205160750,1158277097,18454589997,7424742297,18453804007,1935768016,20201358276,18736923416,18495082695,7428952953,18445566221,7429435271,6219474130,7518269364,357613527,58646116,68345521,18459472035,7469509951,18440542757,3879985,506106342,2414930,101695934,7436082890,18466318514,7484370421,859110,3903264173,46117,26390,18413361608,7439433519,18440400926,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
296-lib1-t8-k768-r2c2-u--b128,ok,ok,1,8,768,2,2,-,128,28698681,28853540,35.490,32768000000,7023831368,16554358131,531205018,3753879,102097683,2516270,7056347883,16523512987,4129923,4623776834,2006915584,7057492157,16506288943,63769575,1078461923,28799386,311495193,7037048314,16529366620,2616480132,258926479,6951705677,16491053434,254333763,4853985,7028258220,16509711720,234990,4162350,235084,235048867,171901406,37534694,7002155478,16507637809,7093794190,752315553,2170370055,1834772146,1040891767,16526483254,7001138522,16483632697,2090272757,18054733456,16547336703,16435609330,6974539073,16502014211,6974948336,5839960103,7176720585,322162781,62034105,71173191,16535466872,7012437728,16510538878,3753879,531205018,2516270,102097683,7023831368,16554358131,7033977089,997513,3572588441,35564,25186,16472778739,7073073432,16540092033,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
297-lib1-t8-k768-r2c4-u--b16,ok,ok,1,8,768,2,4,-,16,34046068,34102221,30.027,32768000000,8324313158,25143274837,456282129,2468089,101737838,2252299,8304500117,25151362519,2453986,3255833645,1552434445,8300197664,25149816692,10911931,1295904008,10100381,17806926,8287880192,25147929813,7968350483,273233742,8279741749,25138453806,270166255,2717140,8294986698,25148628909,120887,2570284,120988,93431314,81632107,20340199,8280788116,25147465663,8297469255,197026143,978545986,2379960012,2968559866,25129048340,8290258509,25188552765,1229515506,28045885853,25930229622,25719035400,8327579088,25143754929,8328389408,6920360437,8367675148,357221140,53754286,64401276,25169142352,8275620163,25145148783,2468089,456282129,2252299,101737838,8324313158,25143274837,8292526987,1066951,8519992501,32703,27826,25159215763,8306741900,25155400286,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
